	model	years	severity	acc	diff	expected	unexpected	macrodiff
37	distilbert/distilgpt2	10	m9	0.05	0.05356157422065725	7.24734947681427	7.193787902593613	0.05356157422065699
38	distilbert/distilgpt2	10	other	0.42857142857142855	0.08165720530918666	6.023699147360666	5.942041942051479	0.08165720530918641
39	distilbert/distilgpt2	10	weapon	0.0	0.16227054595947266	6.270869255065918	6.108598709106445	0.16227054595947266
40	distilbert/distilgpt2	1	" assaulting and kidnapping govt official family member"""	0.0	0.1833639144897461	6.03562593460083	5.852262020111084	0.1833639144897461
41	distilbert/distilgpt2	1	 destroying	0.0	0.1816110610961914	6.0514068603515625	5.869795799255371	0.1816110610961914
42	distilbert/distilgpt2	1	" frightened & emotional distress"""	0.0	0.16133546829223633	6.704634666442871	6.543299198150635	0.16133546829223633
43	distilbert/distilgpt2	1	 interfering	0.0	0.15769624710083008	6.0870280265808105	5.9293317794799805	0.15769624710083008
44	distilbert/distilgpt2	1	d1	0.3333333333333333	0.06310176849365175	9.57473866144816	9.511636892954508	0.06310176849365234
45	distilbert/distilgpt2	1	d2	0.6	0.007086467742919567	8.67238187789917	8.66529541015625	0.007086467742919211
46	distilbert/distilgpt2	1	d3	0.625	0.004221975803375022	8.016461610794067	8.012239634990692	0.004221975803375244
47	distilbert/distilgpt2	1	d4	0.6	0.006445598602294567	8.506505107879638	8.500059509277344	0.006445598602294211
48	distilbert/distilgpt2	1	interfering	0.0	0.15769624710083008	6.0870280265808105	5.9293317794799805	0.15769624710083008
49	distilbert/distilgpt2	1	m1	0.8	-0.054530525207519706	9.788389492034913	9.842920017242431	-0.05453052520751811
50	distilbert/distilgpt2	1	m2	0.8333333333333334	-0.047935883204141806	9.52428650856018	9.572222391764322	-0.04793588320414166
51	distilbert/distilgpt2	1	m3	0.7777777777777778	-0.03121307161119249	7.182435406578912	7.2136484781901045	-0.03121307161119269
52	distilbert/distilgpt2	1	m4	0.6666666666666666	0.019029458363850765	7.273277362187703	7.2542479038238525	0.019029458363850615
53	distilbert/distilgpt2	1	m5	0.725	-0.016821312904357934	7.456337553262711	7.4731588661670685	-0.016821312904357733
54	distilbert/distilgpt2	1	m6	0.75	-0.0034007174628121356	6.941498943737575	6.944899661200387	-0.0034007174628118975
55	distilbert/distilgpt2	1	m7	0.6896551724137931	0.0017389470133288688	7.631078115824995	7.629339168811667	0.0017389470133286622
56	distilbert/distilgpt2	1	m8	0.7037037037037037	-0.015413781742990688	8.249012620360762	8.264426402103753	-0.015413781742990906
57	distilbert/distilgpt2	1	m9	0.75	-0.02791963219642647	7.862645626068115	7.890565258264542	-0.02791963219642657
58	distilbert/distilgpt2	1	other	0.42857142857142855	0.08165720530918666	6.023699147360666	5.942041942051479	0.08165720530918641
59	distilbert/distilgpt2	1	weapon	0.0	0.16227054595947266	6.270869255065918	6.108598709106445	0.16227054595947266
60	distilbert/distilgpt2	5	" assaulting and kidnapping govt official family member"""	0.0	0.1833639144897461	6.03562593460083	5.852262020111084	0.1833639144897461
61	distilbert/distilgpt2	5	 destroying	0.0	0.1816110610961914	6.0514068603515625	5.869795799255371	0.1816110610961914
62	distilbert/distilgpt2	5	" frightened & emotional distress"""	0.0	0.16133546829223633	6.704634666442871	6.543299198150635	0.16133546829223633
63	distilbert/distilgpt2	5	 interfering	0.0	0.15769624710083008	6.0870280265808105	5.9293317794799805	0.15769624710083008
64	distilbert/distilgpt2	5	d1	0.3333333333333333	0.08506409327189068	9.52766211827596	9.442598025004068	0.08506409327189246
65	distilbert/distilgpt2	5	d2	0.4	0.041542339324950814	8.556336212158204	8.514793872833252	0.04154233932495188
66	distilbert/distilgpt2	5	d3	0.5	0.04537379741668679	7.919241786003113	7.873867988586426	0.04537379741668701
67	distilbert/distilgpt2	5	d4	0.6	0.048364067077636366	8.430918502807618	8.38255443572998	0.048364067077637074
68	distilbert/distilgpt2	5	interfering	0.0	0.15769624710083008	6.0870280265808105	5.9293317794799805	0.15769624710083008
69	distilbert/distilgpt2	5	m1	0.8	-0.01175575256347674	9.921308612823486	9.933064365386963	-0.011755752563477273
70	distilbert/distilgpt2	5	m2	0.8333333333333334	-0.0017287731170651337	9.574628512064615	9.57635728518168	-0.0017287731170654297
71	distilbert/distilgpt2	5	m3	0.7777777777777778	0.013630231221516829	7.148553848266602	7.134923617045085	0.013630231221516631
72	distilbert/distilgpt2	5	m4	0.5	0.056882301966349136	7.153472979863484	7.096590677897136	0.05688230196634869
73	distilbert/distilgpt2	5	m5	0.725	0.014054095745086648	7.413036447763443	7.398982352018356	0.014054095745087203
74	distilbert/distilgpt2	5	m6	0.6785714285714286	0.030333059174673882	6.880470497267587	6.850137438092913	0.03033305917467377
75	distilbert/distilgpt2	5	m7	0.6551724137931034	0.035013893554950604	7.571109545641932	7.536095652086981	0.0350138935549511
76	distilbert/distilgpt2	5	m8	0.5185185185185185	0.018538642812658282	8.15373495184345	8.135196309030793	0.018538642812657713
77	distilbert/distilgpt2	5	m9	0.65	0.013969546556472656	7.74451060295105	7.730541056394577	0.013969546556473311
78	distilbert/distilgpt2	5	other	0.42857142857142855	0.08165720530918666	6.023699147360666	5.942041942051479	0.08165720530918641
79	distilbert/distilgpt2	5	weapon	0.0	0.16227054595947266	6.270869255065918	6.108598709106445	0.16227054595947266
