	model	years	severity	acc	diff	expected	unexpected	macrodiff
21	distilbert/distilgpt2	10	 destroying	1.0	-0.10203003883361861	3.728261232376098	3.830291271209717	-0.10203003883361861
22	distilbert/distilgpt2	10	" frightened & emotional distress"""	1.0	-0.10979032516479492	3.389862537384033	3.499652862548828	-0.10979032516479492
23	distilbert/distilgpt2	10	 interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
24	distilbert/distilgpt2	10	d1	0.3333333333333333	0.19684616724650064	6.901015758514404	6.704169591267903	0.19684616724650095
25	distilbert/distilgpt2	10	d2	0.2	0.21621465682983415	7.331056213378906	7.114841556549072	0.21621465682983398
26	distilbert/distilgpt2	10	d3	0.25	0.1358603835105897	7.008435130119324	6.872574746608734	0.1358603835105896
27	distilbert/distilgpt2	10	d4	0.2	0.19550647735595703	7.252428245544434	7.056921768188476	0.1955064773559574
28	distilbert/distilgpt2	10	interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
29	distilbert/distilgpt2	10	m1	0.0	0.26679697036743166	7.744132423400879	7.477335453033447	0.266796970367432
30	distilbert/distilgpt2	10	m2	0.0	0.3342578411102295	8.383484999338785	8.049227158228556	0.3342578411102295
31	distilbert/distilgpt2	10	m3	0.2222222222222222	0.08307891421847874	6.79348283343845	6.710403919219971	0.08307891421847913
32	distilbert/distilgpt2	10	m4	0.3333333333333333	0.04824153582255045	6.2468178272247314	6.198576291402181	0.04824153582255075
33	distilbert/distilgpt2	10	m5	0.3	0.18810727596282964	7.022172605991363	6.834065330028534	0.18810727596282906
34	distilbert/distilgpt2	10	m6	0.35714285714285715	0.1111500518662589	6.412588621888842	6.301438570022583	0.11115005186625915
35	distilbert/distilgpt2	10	m7	0.3103448275862069	0.12874513658983944	6.972266904238997	6.8435217676491575	0.12874513658983933
36	distilbert/distilgpt2	10	m8	0.2345679012345679	0.16905075532418717	6.912941488218896	6.743890732894709	0.16905075532418756
37	distilbert/distilgpt2	10	m9	0.2	0.18242195248603812	7.394296360015869	7.211874407529831	0.1824219524860382
38	distilbert/distilgpt2	10	other	1.0	-0.1165104593549456	3.238394464765276	3.354904924120222	-0.11651045935494597
39	distilbert/distilgpt2	10	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
40	distilbert/distilgpt2	1	" assaulting and kidnapping govt official family member"""	1.0	-0.1457812786102295	3.444507598876953	3.5902888774871826	-0.1457812786102295
41	distilbert/distilgpt2	1	 destroying	1.0	-0.10203003883361861	3.728261232376098	3.830291271209717	-0.10203003883361861
42	distilbert/distilgpt2	1	" frightened & emotional distress"""	1.0	-0.10979032516479492	3.389862537384033	3.499652862548828	-0.10979032516479492
43	distilbert/distilgpt2	1	 interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
44	distilbert/distilgpt2	1	d1	0.3333333333333333	0.10108645757039388	6.86436669031779	6.7632802327473955	0.10108645757039447
45	distilbert/distilgpt2	1	d2	0.6	0.04395923614501953	7.5152280807495115	7.471268844604492	0.043959236145019176
46	distilbert/distilgpt2	1	d3	0.75	-0.031010746955871582	7.077337026596069	7.108347773551941	-0.031010746955871582
47	distilbert/distilgpt2	1	d4	0.6	0.031799030303955075	7.284793186187744	7.252994155883789	0.031799030303955256
48	distilbert/distilgpt2	1	interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
49	distilbert/distilgpt2	1	m1	0.6	0.1287088394165039	7.703787803649902	7.575078964233398	0.1287088394165039
50	distilbert/distilgpt2	1	m2	0.6666666666666666	0.16849033037821468	8.554080724716187	8.385590394337973	0.16849033037821393
51	distilbert/distilgpt2	1	m3	1.0	-0.11988083521525066	7.309191068013509	7.42907190322876	-0.11988083521525095
52	distilbert/distilgpt2	1	m4	1.0	-0.10202439626057942	6.733140786488851	6.835165182749431	-0.10202439626058002
53	distilbert/distilgpt2	1	m5	0.725	0.04314258098602294	7.301244008541107	7.258101427555085	0.043142580986022416
54	distilbert/distilgpt2	1	m6	0.8571428571428571	-0.04045145000730236	6.723700668130602	6.764152118137905	-0.04045145000730255
55	distilbert/distilgpt2	1	m7	0.7586206896551724	-0.015394613660614929	7.255116692904768	7.270511306565384	-0.015394613660615342
56	distilbert/distilgpt2	1	m8	0.7283950617283951	0.027403881520400828	7.214022698225798	7.186618816705398	0.027403881520400297
57	distilbert/distilgpt2	1	m9	0.75	0.004607492685317793	7.758447158336639	7.753839665651322	0.00460749268531746
58	distilbert/distilgpt2	1	other	1.0	-0.1165104593549456	3.238394464765276	3.354904924120222	-0.11651045935494597
59	distilbert/distilgpt2	1	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
60	distilbert/distilgpt2	5	" assaulting and kidnapping govt official family member"""	1.0	-0.1457812786102295	3.444507598876953	3.5902888774871826	-0.1457812786102295
61	distilbert/distilgpt2	5	 destroying	1.0	-0.10203003883361861	3.728261232376098	3.830291271209717	-0.10203003883361861
62	distilbert/distilgpt2	5	" frightened & emotional distress"""	1.0	-0.10979032516479492	3.389862537384033	3.499652862548828	-0.10979032516479492
63	distilbert/distilgpt2	5	 interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
64	distilbert/distilgpt2	5	d1	0.3333333333333333	0.19008048375447592	6.896022319793701	6.705941836039226	0.19008048375447562
65	distilbert/distilgpt2	5	d2	0.2	0.18245210647583007	7.435505008697509	7.25305290222168	0.18245210647582955
66	distilbert/distilgpt2	5	d3	0.25	0.10890311002731312	6.99963515996933	6.890732049942017	0.10890311002731323
67	distilbert/distilgpt2	5	d4	0.2	0.17175807952880842	7.247008609771728	7.07525053024292	0.17175807952880806
68	distilbert/distilgpt2	5	interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
69	distilbert/distilgpt2	5	m1	0.2	0.2261351585388182	7.628681087493897	7.402545928955078	0.22613515853881871
70	distilbert/distilgpt2	5	m2	0.0	0.28834438323974637	8.540815750757853	8.252471367518107	0.2883443832397461
71	distilbert/distilgpt2	5	m3	0.3333333333333333	0.004080030653211806	7.001417795817058	6.997337765163845	0.004080030653212496
72	distilbert/distilgpt2	5	m4	0.6666666666666666	-0.006209532419840495	6.350389003753662	6.356598536173503	-0.006209532419840791
73	distilbert/distilgpt2	5	m5	0.375	0.14849153757095324	7.1721923828125	7.023700845241547	0.148491537570953
74	distilbert/distilgpt2	5	m6	0.42857142857142855	0.06787845918110438	6.57085828270231	6.502979823521206	0.06787845918110413
75	distilbert/distilgpt2	5	m7	0.41379310344827586	0.0866855999519084	7.086198905418659	6.999513305466751	0.08668559995190783
76	distilbert/distilgpt2	5	m8	0.345679012345679	0.12568864410306207	7.003758939695947	6.8780702955928845	0.12568864410306269
77	distilbert/distilgpt2	5	m9	0.25	0.13925072550773626	7.555676615238189	7.416425889730453	0.1392507255077362
78	distilbert/distilgpt2	5	other	1.0	-0.1165104593549456	3.238394464765276	3.354904924120222	-0.11651045935494597
79	distilbert/distilgpt2	5	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
