	model	years	type	severity	acc	diff	expected	unexpected	macrodiff
49	distilbert/distilgpt2	0	weapon	m7	0.4	-0.011140251159667968	10.512744331359864	10.523884582519532	-0.011140251159668324
50	distilbert/distilgpt2	0	weapon	m8	0.8387096774193549	-0.0596748552014749	8.615148936548541	8.674823791750017	-0.059674855201475197
51	distilbert/distilgpt2	0	weapon	m9	1.0	-0.04259490966796875	8.013660669326782	8.056255578994751	-0.04259490966796875
52	distilbert/distilgpt2	10	" (from officer)"""	other	0.0	0.09963178634643555	6.093310832977295	5.993679046630859	0.09963178634643555
53	distilbert/distilgpt2	10	 damaging	 destroying	1.0	-0.08705902099609375	7.236759662628174	7.323818683624268	-0.08705902099609375
54	distilbert/distilgpt2	10	" delay)"""	other	0.0	0.0048046112060546875	9.644174575805664	9.63936996459961	0.0048046112060546875
55	distilbert/distilgpt2	10	 disturbed	" frightened & emotional distress"""	0.0	0.01198577880859375	9.043451309204102	9.031465530395508	0.01198577880859375
56	distilbert/distilgpt2	10	" felony or violent misdemeanor"""	other	0.0	0.06369924545288086	7.032800674438477	6.969101428985596	0.06369924545288086
57	distilbert/distilgpt2	10	 impeding	 interfering	0.0	0.06842708587646484	7.604279041290283	7.535851955413818	0.06842708587646484
58	distilbert/distilgpt2	10	 threatening	" assaulting and kidnapping govt official family member"""	0.0	0.22581052780151367	8.082239151000977	7.856428623199463	0.22581052780151367
59	distilbert/distilgpt2	10	" viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.011366844177246094	4.08415412902832	4.072787284851074	0.011366844177246094
60	distilbert/distilgpt2	10	"(from officer)"""	other	0.0	0.09963178634643555	6.093310832977295	5.993679046630859	0.09963178634643555
61	distilbert/distilgpt2	10	"delay)"""	other	0.0	0.0048046112060546875	9.644174575805664	9.63936996459961	0.0048046112060546875
62	distilbert/distilgpt2	10	drug	d1	0.6666666666666666	-0.002693970998128107	6.300878047943115	6.303572018941243	-0.002693970998127959
63	distilbert/distilgpt2	10	drug	d2	0.8	-0.015677738189696998	6.035965919494629	6.051643657684326	-0.015677738189697088
64	distilbert/distilgpt2	10	drug	d3	0.75	-0.010715633630752508	5.693875312805176	5.704590946435928	-0.010715633630752563
65	distilbert/distilgpt2	10	drug	d4	0.8	-0.013513278961181551	6.090154075622559	6.10366735458374	-0.01351327896118093
66	distilbert/distilgpt2	10	"felony or violent misdemeanor"""	other	0.0	0.06369924545288086	7.032800674438477	6.969101428985596	0.06369924545288086
67	distilbert/distilgpt2	10	homicide	m1	0.8	-0.017810344696045276	7.275866985321045	7.29367733001709	-0.017810344696044922
68	distilbert/distilgpt2	10	homicide	m2	0.5	-0.009003400802612305	7.998838663101196	8.007842063903809	-0.009003400802612305
69	distilbert/distilgpt2	10	homicide	m3	1.0	-0.0395970344543457	5.961828231811523	6.001425266265869	-0.0395970344543457
70	distilbert/distilgpt2	10	homicide	m4	1.0	-0.03809356689453125	5.826470613479614	5.8645641803741455	-0.03809356689453125
71	distilbert/distilgpt2	10	homicide	m5	1.0	-0.03809976577758789	6.047636985778809	6.0857367515563965	-0.03809976577758789
72	distilbert/distilgpt2	10	impeding	interfering	0.0	0.06842708587646484	7.604279041290283	7.535851955413818	0.06842708587646484
73	distilbert/distilgpt2	10	other	m5	0.6923076923076923	-0.0829464288858269	6.222043789350069	6.304990218235896	-0.08294642888582704
74	distilbert/distilgpt2	10	other	m7	0.6	-0.0027543067932125354	7.251650810241699	7.254405117034912	-0.0027543067932125354
75	distilbert/distilgpt2	10	other	m8	1.0	-0.028546376661820846	5.731350898742676	5.759897275404497	-0.02854637666182125
76	distilbert/distilgpt2	10	other	m9	0.9545454545454546	-0.0651544549248436	6.245825106447393	6.310979561372236	-0.06515445492484329
77	distilbert/distilgpt2	10	property	m3	1.0	-0.03949999809265137	5.611803293228149	5.651303291320801	-0.03949999809265137
78	distilbert/distilgpt2	10	property	m5	1.0	-0.03949999809265137	5.611803293228149	5.651303291320801	-0.03949999809265137
79	distilbert/distilgpt2	10	property	m6	1.0	-0.04792070388793945	5.6290929317474365	5.677013635635376	-0.04792070388793945
80	distilbert/distilgpt2	10	property	m7	1.0	-0.03202104568481445	5.728480974833171	5.760502020517985	-0.03202104568481445
81	distilbert/distilgpt2	10	property	m8	1.0	-0.04788530789888815	5.814565952007587	5.862451259906475	-0.047885307898887675
82	distilbert/distilgpt2	10	property	m9	1.0	-0.03985399670071087	5.740503311157227	5.780357307857937	-0.039853996700710326
83	distilbert/distilgpt2	10	sex	m2	0.75	-0.016443848609924094	6.502556800842285	6.5190006494522095	-0.016443848609924316
84	distilbert/distilgpt2	10	sex	m3	1.0	-0.02432823181152255	5.534558773040772	5.558887004852295	-0.02432823181152255
85	distilbert/distilgpt2	10	sex	m4	1.0	-0.05807304382324219	10.60421085357666	10.662283897399902	-0.05807304382324219
86	distilbert/distilgpt2	10	sex	m5	1.0	-0.033716943528917104	6.141047053866917	6.174763997395833	-0.03371694352891641
87	distilbert/distilgpt2	10	sex	m6	1.0	-0.02706520898001522	5.609260422842843	5.636325631822858	-0.027065208980014965
88	distilbert/distilgpt2	10	sex	m7	0.9166666666666666	-0.05122659603754683	5.878035326798757	5.929261922836304	-0.05122659603754709
89	distilbert/distilgpt2	10	sex	m8	0.9	-0.026903510093689364	6.145506834983825	6.172410345077514	-0.026903510093688965
90	distilbert/distilgpt2	10	sex	m9	0.8333333333333334	-0.018278121948242482	6.8143439292907715	6.832622051239014	-0.018278121948242188
91	distilbert/distilgpt2	10	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.011366844177246094	4.08415412902832	4.072787284851074	0.011366844177246094
92	distilbert/distilgpt2	10	violent	m3	0.8	-0.0343205451965332	6.406894397735596	6.441214942932129	-0.03432054519653338
93	distilbert/distilgpt2	10	violent	m4	1.0	-0.02247031529744466	7.114583174387614	7.137053489685059	-0.022470315297444365
94	distilbert/distilgpt2	10	violent	m5	0.8461538461538461	-0.030225717104398288	6.45005622276893	6.480281939873328	-0.03022571710439781
95	distilbert/distilgpt2	10	violent	m6	0.7222222222222222	-0.015168613857693143	6.807301706737942	6.822470320595635	-0.015168613857693636
96	distilbert/distilgpt2	10	violent	m7	1.0	-0.05303919315338135	6.164186358451843	6.217225551605225	-0.05303919315338135
97	distilbert/distilgpt2	10	violent	m8	0.9375	-0.023183465003967285	6.333550214767456	6.356733679771423	-0.023183465003967285
98	distilbert/distilgpt2	10	violent	m9	1.0	-0.020061969757080078	5.855093479156494	5.875155448913574	-0.020061969757080078
99	distilbert/distilgpt2	10	weapon	m5	1.0	-0.027070522308350498	7.709150791168212	7.7362213134765625	-0.027070522308350498
100	distilbert/distilgpt2	10	weapon	m6	0.0	0.043659210205078125	9.36487865447998	9.321219444274902	0.043659210205078125
101	distilbert/distilgpt2	10	weapon	m7	0.4	0.0007670402526855468	8.074509239196777	8.073742198944093	0.0007670402526844811
102	distilbert/distilgpt2	10	weapon	m8	0.8387096774193549	-0.0515886814363541	7.244574216104323	7.296162897540677	-0.0515886814363542
103	distilbert/distilgpt2	10	weapon	m9	1.0	-0.04259490966796875	8.013660669326782	8.056255578994751	-0.04259490966796875
104	distilbert/distilgpt2	1	" (from officer)"""	other	0.0	0.09963178634643555	6.093310832977295	5.993679046630859	0.09963178634643555
105	distilbert/distilgpt2	1	 damaging	 destroying	1.0	-0.08705902099609375	7.236759662628174	7.323818683624268	-0.08705902099609375
106	distilbert/distilgpt2	1	" delay)"""	other	0.0	0.0048046112060546875	9.644174575805664	9.63936996459961	0.0048046112060546875
107	distilbert/distilgpt2	1	 disturbed	" frightened & emotional distress"""	0.0	0.01198577880859375	9.043451309204102	9.031465530395508	0.01198577880859375
108	distilbert/distilgpt2	1	" felony or violent misdemeanor"""	other	0.0	0.06369924545288086	7.032800674438477	6.969101428985596	0.06369924545288086
109	distilbert/distilgpt2	1	 impeding	 interfering	0.0	0.06842708587646484	7.604279041290283	7.535851955413818	0.06842708587646484
110	distilbert/distilgpt2	1	 threatening	" assaulting and kidnapping govt official family member"""	0.0	0.22581052780151367	8.082239151000977	7.856428623199463	0.22581052780151367
111	distilbert/distilgpt2	1	" viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.011366844177246094	4.08415412902832	4.072787284851074	0.011366844177246094
112	distilbert/distilgpt2	1	"(from officer)"""	other	0.0	0.09963178634643555	6.093310832977295	5.993679046630859	0.09963178634643555
113	distilbert/distilgpt2	1	"delay)"""	other	0.0	0.0048046112060546875	9.644174575805664	9.63936996459961	0.0048046112060546875
114	distilbert/distilgpt2	1	drug	d1	0.6666666666666666	-0.03338098526000962	6.593679745992024	6.627060731252034	-0.033380985260009766
115	distilbert/distilgpt2	1	drug	d2	0.8	-0.06945953369140616	6.619520378112793	6.688979911804199	-0.0694595336914059
116	distilbert/distilgpt2	1	drug	d3	0.75	-0.06683424115180975	6.221750617027283	6.288584858179092	-0.06683424115180969
117	distilbert/distilgpt2	1	drug	d4	0.8	-0.06862907409667977	6.620734691619873	6.689363765716553	-0.06862907409667951
118	distilbert/distilgpt2	1	"felony or violent misdemeanor"""	other	0.0	0.06369924545288086	7.032800674438477	6.969101428985596	0.06369924545288086
119	distilbert/distilgpt2	1	homicide	m1	0.8	-0.07362623214721715	7.439268684387207	7.512894916534424	-0.07362623214721697
120	distilbert/distilgpt2	1	homicide	m2	0.5	-0.053465843200683594	8.181393384933472	8.234859228134155	-0.053465843200683594
121	distilbert/distilgpt2	1	homicide	m3	1.0	-0.12107038497924805	6.7838335037231445	6.904903888702393	-0.12107038497924805
122	distilbert/distilgpt2	1	homicide	m4	1.0	-0.12502074241638184	6.6975226402282715	6.822543382644653	-0.12502074241638184
123	distilbert/distilgpt2	1	homicide	m5	1.0	-0.11992454528808594	6.724637985229492	6.844562530517578	-0.11992454528808594
124	distilbert/distilgpt2	1	impeding	interfering	0.0	0.06842708587646484	7.604279041290283	7.535851955413818	0.06842708587646484
125	distilbert/distilgpt2	1	other	m5	0.6923076923076923	-0.10231511409466104	6.417520247972929	6.51983536206759	-0.10231511409466076
126	distilbert/distilgpt2	1	other	m7	0.6	-0.035270977020263314	7.603164577484131	7.638435554504395	-0.035270977020263494
127	distilbert/distilgpt2	1	other	m8	1.0	-0.11668352647261186	6.569983872500333	6.686667398972944	-0.11668352647261138
128	distilbert/distilgpt2	1	other	m9	0.9545454545454546	-0.12556211514906457	6.85547225041823	6.981034365567294	-0.125562115149064
129	distilbert/distilgpt2	1	property	m3	1.0	-0.12085127830505416	6.412989616394043	6.533840894699097	-0.12085127830505371
130	distilbert/distilgpt2	1	property	m5	1.0	-0.12085127830505416	6.412989616394043	6.533840894699097	-0.12085127830505371
131	distilbert/distilgpt2	1	property	m6	1.0	-0.1228780746459961	6.5184876918792725	6.6413657665252686	-0.1228780746459961
132	distilbert/distilgpt2	1	property	m7	1.0	-0.11263545354207387	6.499495188395183	6.612130641937256	-0.11263545354207327
133	distilbert/distilgpt2	1	property	m8	1.0	-0.11664617978609532	6.529640381152813	6.646286560938909	-0.1166461797860956
134	distilbert/distilgpt2	1	property	m9	1.0	-0.10359854168362112	6.220175001356337	6.323773543039958	-0.10359854168362137
135	distilbert/distilgpt2	1	sex	m2	0.75	-0.07929325103759766	7.215583086013794	7.294876337051392	-0.07929325103759766
136	distilbert/distilgpt2	1	sex	m3	1.0	-0.10586738586425781	6.454349040985107	6.560216426849365	-0.10586738586425781
137	distilbert/distilgpt2	1	sex	m4	1.0	-0.05807304382324219	10.60421085357666	10.662283897399902	-0.05807304382324219
138	distilbert/distilgpt2	1	sex	m5	1.0	-0.1113350126478408	6.932913303375244	7.044248316023085	-0.11133501264784051
139	distilbert/distilgpt2	1	sex	m6	1.0	-0.10645784650530121	6.510822228022984	6.617280074528286	-0.1064578465053021
140	distilbert/distilgpt2	1	sex	m7	0.9166666666666666	-0.09885801871617639	6.398944516976674	6.497802535692851	-0.09885801871617694
141	distilbert/distilgpt2	1	sex	m8	0.9	-0.08165819644928027	6.737914204597473	6.819572401046753	-0.08165819644927996
142	distilbert/distilgpt2	1	sex	m9	0.8333333333333334	-0.08176795641581247	7.444337844848633	7.526105801264445	-0.08176795641581247
143	distilbert/distilgpt2	1	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.011366844177246094	4.08415412902832	4.072787284851074	0.011366844177246094
144	distilbert/distilgpt2	1	violent	m3	0.8	-0.08706111907958984	6.9749401092529295	7.0620012283325195	-0.08706111907959002
145	distilbert/distilgpt2	1	violent	m4	1.0	-0.07337363560994466	7.529318968454997	7.602692604064941	-0.07337363560994437
146	distilbert/distilgpt2	1	violent	m5	0.8461538461538461	-0.07637596130371094	6.966734849489653	7.0431108107933635	-0.07637596130371094
147	distilbert/distilgpt2	1	violent	m6	0.7222222222222222	-0.05276515748765734	7.174873087141249	7.227638244628906	-0.05276515748765753
148	distilbert/distilgpt2	1	violent	m7	1.0	-0.1222836971282959	6.757920026779175	6.880203723907471	-0.1222836971282959
149	distilbert/distilgpt2	1	violent	m8	0.9375	-0.08181163668632507	6.897047251462936	6.9788588881492615	-0.08181163668632507
150	distilbert/distilgpt2	1	violent	m9	1.0	-0.08679723739624112	6.504378795623779	6.59117603302002	-0.08679723739624112
151	distilbert/distilgpt2	1	weapon	m5	1.0	-0.06797742843627974	7.994686126708984	8.062663555145264	-0.0679774284362793
152	distilbert/distilgpt2	1	weapon	m6	0.0	0.043659210205078125	9.36487865447998	9.321219444274902	0.043659210205078125
153	distilbert/distilgpt2	1	weapon	m7	0.4	-0.0322690010070799	8.366372299194335	8.398641300201415	-0.03226900100708008
154	distilbert/distilgpt2	1	weapon	m8	0.8387096774193549	-0.06934985037772882	7.4256567416652555	7.4950065920429845	-0.069349850377729
155	distilbert/distilgpt2	1	weapon	m9	1.0	-0.04259490966796875	8.013660669326782	8.056255578994751	-0.04259490966796875
156	distilbert/distilgpt2	5	" (from officer)"""	other	0.0	0.09963178634643555	6.093310832977295	5.993679046630859	0.09963178634643555
157	distilbert/distilgpt2	5	 damaging	 destroying	1.0	-0.08705902099609375	7.236759662628174	7.323818683624268	-0.08705902099609375
158	distilbert/distilgpt2	5	" delay)"""	other	0.0	0.0048046112060546875	9.644174575805664	9.63936996459961	0.0048046112060546875
159	distilbert/distilgpt2	5	 disturbed	" frightened & emotional distress"""	0.0	0.01198577880859375	9.043451309204102	9.031465530395508	0.01198577880859375
160	distilbert/distilgpt2	5	" felony or violent misdemeanor"""	other	0.0	0.06369924545288086	7.032800674438477	6.969101428985596	0.06369924545288086
161	distilbert/distilgpt2	5	 impeding	 interfering	0.0	0.06842708587646484	7.604279041290283	7.535851955413818	0.06842708587646484
162	distilbert/distilgpt2	5	 threatening	" assaulting and kidnapping govt official family member"""	0.0	0.22581052780151367	8.082239151000977	7.856428623199463	0.22581052780151367
163	distilbert/distilgpt2	5	" viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.011366844177246094	4.08415412902832	4.072787284851074	0.011366844177246094
164	distilbert/distilgpt2	5	"(from officer)"""	other	0.0	0.09963178634643555	6.093310832977295	5.993679046630859	0.09963178634643555
165	distilbert/distilgpt2	5	"delay)"""	other	0.0	0.0048046112060546875	9.644174575805664	9.63936996459961	0.0048046112060546875
166	distilbert/distilgpt2	5	drug	d1	0.6666666666666666	-0.037222544352213394	6.412898858388265	6.4501214027404785	-0.03722254435221384
167	distilbert/distilgpt2	5	drug	d2	0.8	-0.07647752761840812	6.3451231002807615	6.42160062789917	-0.0764775276184082
168	distilbert/distilgpt2	5	drug	d3	0.75	-0.06951716542243952	5.955568253993988	6.025085419416428	-0.06951716542243958
169	distilbert/distilgpt2	5	drug	d4	0.8	-0.07017011642456046	6.373163223266602	6.443333339691162	-0.07017011642456072
170	distilbert/distilgpt2	5	"felony or violent misdemeanor"""	other	0.0	0.06369924545288086	7.032800674438477	6.969101428985596	0.06369924545288086
171	distilbert/distilgpt2	5	homicide	m1	0.8	-0.06494398117065465	7.371479511260986	7.436423492431641	-0.06494398117065447
172	distilbert/distilgpt2	5	homicide	m2	0.5	-0.04258561134338379	8.202840328216553	8.245425939559937	-0.04258561134338379
173	distilbert/distilgpt2	5	homicide	m3	1.0	-0.13185691833496094	6.342600345611572	6.474457263946533	-0.13185691833496094
174	distilbert/distilgpt2	5	homicide	m4	1.0	-0.1339583396911621	6.249894380569458	6.38385272026062	-0.1339583396911621
175	distilbert/distilgpt2	5	homicide	m5	1.0	-0.12616586685180664	6.27931022644043	6.405476093292236	-0.12616586685180664
176	distilbert/distilgpt2	5	impeding	interfering	0.0	0.06842708587646484	7.604279041290283	7.535851955413818	0.06842708587646484
177	distilbert/distilgpt2	5	other	m5	0.6923076923076923	-0.1046595390026388	6.329215361521794	6.433874900524433	-0.1046595390026388
178	distilbert/distilgpt2	5	other	m7	0.6	-0.04142808914184535	7.486460876464844	7.52788896560669	-0.0414280891418457
179	distilbert/distilgpt2	5	other	m8	1.0	-0.1198204213922674	6.2672483704306865	6.387068791822954	-0.11982042139226756
180	distilbert/distilgpt2	5	other	m9	0.9545454545454546	-0.13143776763569234	6.643213391304016	6.774651158939708	-0.13143776763569193
181	distilbert/distilgpt2	5	property	m3	1.0	-0.12340497970581055	6.11264443397522	6.23604941368103	-0.12340497970581055
182	distilbert/distilgpt2	5	property	m5	1.0	-0.12340497970581055	6.11264443397522	6.23604941368103	-0.12340497970581055
183	distilbert/distilgpt2	5	property	m6	1.0	-0.12800192832946777	6.2184014320373535	6.346403360366821	-0.12800192832946777
184	distilbert/distilgpt2	5	property	m7	1.0	-0.11877012252807617	6.237476030985515	6.356246153513591	-0.11877012252807617
185	distilbert/distilgpt2	5	property	m8	1.0	-0.1261875079228328	6.214302319746751	6.340489827669584	-0.1261875079228334
186	distilbert/distilgpt2	5	property	m9	1.0	-0.11187330881754562	5.9437272283766	6.055600537194146	-0.11187330881754587
187	distilbert/distilgpt2	5	sex	m2	0.75	-0.08758687973022461	7.039610505104065	7.1271973848342896	-0.08758687973022461
188	distilbert/distilgpt2	5	sex	m3	1.0	-0.1146392822265625	6.291403293609619	6.406042575836182	-0.1146392822265625
189	distilbert/distilgpt2	5	sex	m4	1.0	-0.05807304382324219	10.60421085357666	10.662283897399902	-0.05807304382324219
190	distilbert/distilgpt2	5	sex	m5	1.0	-0.1181080076429579	6.70731242497762	6.825420432620579	-0.11810800764295859
191	distilbert/distilgpt2	5	sex	m6	1.0	-0.11786712918962738	6.266834190913609	6.384701320103237	-0.11786712918962827
192	distilbert/distilgpt2	5	sex	m7	0.9166666666666666	-0.10483477512995405	6.235571086406708	6.340405861536662	-0.10483477512995432
193	distilbert/distilgpt2	5	sex	m8	0.9	-0.09072239398956347	6.548233580589295	6.638955974578858	-0.09072239398956317
194	distilbert/distilgpt2	5	sex	m9	0.8333333333333334	-0.08612680435180693	7.227691014607747	7.313817818959554	-0.08612680435180664
195	distilbert/distilgpt2	5	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.011366844177246094	4.08415412902832	4.072787284851074	0.011366844177246094
196	distilbert/distilgpt2	5	violent	m3	0.8	-0.09373579025268555	6.7914838790893555	6.885219669342041	-0.09373579025268519
197	distilbert/distilgpt2	5	violent	m4	1.0	-0.07945315043131511	7.290190537770589	7.369643688201904	-0.0794531504313154
198	distilbert/distilgpt2	5	violent	m5	0.8461538461538461	-0.08092605150662936	6.795545504643367	6.876471556149996	-0.08092605150662902
199	distilbert/distilgpt2	5	violent	m6	0.7222222222222222	-0.05690741539001465	7.017988814247979	7.074896229637994	-0.05690741539001465
200	distilbert/distilgpt2	5	violent	m7	1.0	-0.11944389343261719	6.557388186454773	6.67683207988739	-0.11944389343261719
201	distilbert/distilgpt2	5	violent	m8	0.9375	-0.08625155687332153	6.669395834207535	6.755647391080856	-0.08625155687332153
202	distilbert/distilgpt2	5	violent	m9	1.0	-0.10566282272338867	6.135571002960205	6.241233825683594	-0.10566282272338867
203	distilbert/distilgpt2	5	weapon	m5	1.0	-0.07272696495056241	7.764432907104491	7.837159872055054	-0.07272696495056241
204	distilbert/distilgpt2	5	weapon	m6	0.0	0.043659210205078125	9.36487865447998	9.321219444274902	0.043659210205078125
205	distilbert/distilgpt2	5	weapon	m7	0.4	-0.03640546798706037	8.120520210266113	8.156925678253174	-0.0364054679870609
206	distilbert/distilgpt2	5	weapon	m8	0.8387096774193549	-0.0725031898867699	7.301454628667524	7.3739578185542936	-0.07250318988676963
207	distilbert/distilgpt2	5	weapon	m9	1.0	-0.04259490966796875	8.013660669326782	8.056255578994751	-0.04259490966796875
