	model	years	type	severity	acc	diff	expected	unexpected	macrodiff
32	distilbert/distilgpt2	0	sex	m3	1.0	-0.20289134979248225	9.28095245361328	9.483843803405762	-0.20289134979248225
33	distilbert/distilgpt2	0	sex	m4	0.0	0.3504874706268315	3.4380857944488525	3.087598323822021	0.3504874706268315
34	distilbert/distilgpt2	0	sex	m5	0.8888888888888888	-0.12400756941901309	8.211397992240059	8.335405561659071	-0.12400756941901214
35	distilbert/distilgpt2	0	sex	m6	1.0	-0.19224561963762557	9.37893567766462	9.571181297302246	-0.19224561963762632
36	distilbert/distilgpt2	0	sex	m7	0.75	-0.04031147559483853	6.707310775915782	6.74762225151062	-0.040311475594838164
37	distilbert/distilgpt2	0	sex	m8	0.8	-0.042557454109192074	8.527621984481812	8.570179438591003	-0.04255745410919154
38	distilbert/distilgpt2	0	sex	m9	0.8333333333333334	-0.07644446690877278	8.39235774676005	8.468802213668823	-0.07644446690877338
39	distilbert/distilgpt2	0	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
40	distilbert/distilgpt2	0	violent	m3	0.6	0.01732234954834002	6.6771289825439455	6.659806632995606	0.017322349548339666
41	distilbert/distilgpt2	0	violent	m4	0.6666666666666666	0.06142759323120117	7.289650122324626	7.228222529093425	0.06142759323120117
42	distilbert/distilgpt2	0	violent	m5	0.5384615384615384	0.018830519456130183	7.450980259821965	7.432149740365835	0.018830519456130013
43	distilbert/distilgpt2	0	violent	m6	0.4444444444444444	0.09595255057017026	7.09425503677792	6.99830248620775	0.09595255057016949
44	distilbert/distilgpt2	0	violent	m7	0.75	-0.03282988071441606	7.287454843521118	7.320284724235535	-0.032829880714416504
45	distilbert/distilgpt2	0	violent	m8	0.8125	-0.07878454029560047	8.474007666110992	8.552792206406593	-0.07878454029560089
46	distilbert/distilgpt2	0	violent	m9	1.0	-0.09981441497802557	9.723226547241213	9.823040962219238	-0.09981441497802557
47	distilbert/distilgpt2	0	weapon	m5	1.0	-0.2337355613708505	10.09412670135498	10.32786226272583	-0.2337355613708496
48	distilbert/distilgpt2	0	weapon	m6	1.0	-0.3189382553100586	12.39144515991211	12.710383415222168	-0.3189382553100586
49	distilbert/distilgpt2	0	weapon	m7	1.0	-0.17814731597900463	10.634336853027344	10.812484169006348	-0.1781473159790039
50	distilbert/distilgpt2	0	weapon	m8	0.6774193548387096	-0.05229185473534382	9.22776149934338	9.280053354078724	-0.052291854735344145
51	distilbert/distilgpt2	0	weapon	m9	0.5	0.11244463920593217	8.659900903701782	8.54745626449585	0.11244463920593262
52	distilbert/distilgpt2	10	" (from officer)"""	other	0.0	0.49509572982788086	5.570359230041504	5.075263500213623	0.49509572982788086
53	distilbert/distilgpt2	10	 damaging	 destroying	0.0	0.534052848815918	4.883899688720703	4.349846839904785	0.534052848815918
54	distilbert/distilgpt2	10	" delay)"""	other	1.0	-0.11952972412109197	10.091561317443848	10.21109104156494	-0.11952972412109197
55	distilbert/distilgpt2	10	 disturbed	" frightened & emotional distress"""	0.0	0.42621803283691406	4.87845516204834	4.452237129211426	0.42621803283691406
56	distilbert/distilgpt2	10	" felony or violent misdemeanor"""	other	0.0	0.35550975799560547	5.079545021057129	4.724035263061523	0.35550975799560547
57	distilbert/distilgpt2	10	 impeding	 interfering	0.0	0.5639991760253906	5.012683391571045	4.448684215545654	0.5639991760253906
58	distilbert/distilgpt2	10	 threatening	" assaulting and kidnapping govt official family member"""	0.0	0.5273866653442383	5.178767681121826	4.651381015777588	0.5273866653442383
59	distilbert/distilgpt2	10	" viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
60	distilbert/distilgpt2	10	"(from officer)"""	other	0.0	0.49509572982788086	5.570359230041504	5.075263500213623	0.49509572982788086
61	distilbert/distilgpt2	10	"delay)"""	other	1.0	-0.11952972412109197	10.091561317443848	10.21109104156494	-0.11952972412109197
62	distilbert/distilgpt2	10	drug	d1	0.3333333333333333	0.06782293319702148	7.739075501759847	7.671252568562825	0.06782293319702148
63	distilbert/distilgpt2	10	drug	d2	0.2	0.04779367446899414	7.093715858459473	7.045922183990479	0.04779367446899396
64	distilbert/distilgpt2	10	drug	d3	0.25	0.06647956371307373	6.876447975635529	6.809968411922455	0.06647956371307373
65	distilbert/distilgpt2	10	drug	d4	0.4	0.04107799530029297	7.078567695617676	7.037489700317383	0.041077995300293324
66	distilbert/distilgpt2	10	"felony or violent misdemeanor"""	other	0.0	0.35550975799560547	5.079545021057129	4.724035263061523	0.35550975799560547
67	distilbert/distilgpt2	10	homicide	m1	0.4	-0.12315549850463832	8.175324153900146	8.298479652404785	-0.12315549850463903
68	distilbert/distilgpt2	10	homicide	m2	0.5	-0.16152095794677734	8.782447099685669	8.943968057632446	-0.16152095794677734
69	distilbert/distilgpt2	10	homicide	m3	0.0	0.005522727966308594	6.382506370544434	6.376983642578125	0.005522727966308594
70	distilbert/distilgpt2	10	homicide	m4	0.0	0.00795602798461914	6.323400497436523	6.315444469451904	0.00795602798461914
71	distilbert/distilgpt2	10	homicide	m5	0.0	0.007775783538818359	6.349128246307373	6.341352462768555	0.007775783538818359
72	distilbert/distilgpt2	10	impeding	interfering	0.0	0.5639991760253906	5.012683391571045	4.448684215545654	0.5639991760253906
73	distilbert/distilgpt2	10	other	m5	0.7692307692307693	-0.14244582102848946	7.856092526362493	7.998538347390982	-0.14244582102848913
74	distilbert/distilgpt2	10	other	m7	0.2	0.18386154174804686	4.7015056133270265	4.51764407157898	0.1838615417480467
75	distilbert/distilgpt2	10	other	m8	0.36363636363636365	0.012779452584006569	6.203397707505659	6.190618254921653	0.012779452584005924
76	distilbert/distilgpt2	10	other	m9	0.22727272727272727	0.04171931743621838	6.006777893413197	5.965058575976979	0.04171931743621826
77	distilbert/distilgpt2	10	property	m3	0.0	0.032012224197387695	6.185843229293823	6.1538310050964355	0.032012224197387695
78	distilbert/distilgpt2	10	property	m5	0.0	0.032012224197387695	6.185843229293823	6.1538310050964355	0.032012224197387695
79	distilbert/distilgpt2	10	property	m6	0.0	0.03717851638793945	6.1057822704315186	6.068603754043579	0.03717851638793945
80	distilbert/distilgpt2	10	property	m7	0.3333333333333333	0.013825575510660807	6.152990659077962	6.139165083567302	0.013825575510660215
81	distilbert/distilgpt2	10	property	m8	0.07692307692307693	0.07312578421372623	5.754185419816237	5.6810596356025105	0.07312578421372695
82	distilbert/distilgpt2	10	property	m9	0.1111111111111111	-0.01004685295952691	6.44443588786655	6.4544827408260765	-0.01004685295952612
83	distilbert/distilgpt2	10	sex	m2	0.25	-0.07522475719451971	7.1681400537490845	7.243364810943604	-0.07522475719451993
84	distilbert/distilgpt2	10	sex	m3	0.0	0.018864154815673828	6.027822494506836	6.008958339691162	0.018864154815673828
85	distilbert/distilgpt2	10	sex	m4	0.0	0.3504874706268315	3.4380857944488525	3.087598323822021	0.3504874706268315
86	distilbert/distilgpt2	10	sex	m5	0.1111111111111111	0.05316551526387528	5.763906134499444	5.710740619235569	0.05316551526387503
87	distilbert/distilgpt2	10	sex	m6	0.14285714285714285	0.006916182381766056	6.0401908329554965	6.0332746505737305	0.006916182381766056
88	distilbert/distilgpt2	10	sex	m7	0.16666666666666666	0.061999460061391266	4.887970149517059	4.825970689455668	0.0619994600613909
89	distilbert/distilgpt2	10	sex	m8	0.1	0.07526581287384033	6.2846259593963625	6.209360146522522	0.07526581287384015
90	distilbert/distilgpt2	10	sex	m9	0.16666666666666666	0.05782119433085109	6.843004147211711	6.785182952880859	0.05782119433085153
91	distilbert/distilgpt2	10	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
92	distilbert/distilgpt2	10	violent	m3	0.0	0.13659982681274396	5.089526176452637	4.952926349639893	0.13659982681274396
93	distilbert/distilgpt2	10	violent	m4	0.6666666666666666	0.1161026954650876	5.234209060668945	5.118106365203857	0.11610269546508789
94	distilbert/distilgpt2	10	violent	m5	0.0	0.1207635219280536	5.9051193090585565	5.784355787130503	0.12076352192805384
95	distilbert/distilgpt2	10	violent	m6	0.16666666666666666	0.1616429090499877	5.803519977463616	5.641877068413629	0.1616429090499878
96	distilbert/distilgpt2	10	violent	m7	0.0	0.10408186912536621	5.585514426231384	5.481432557106018	0.10408186912536621
97	distilbert/distilgpt2	10	violent	m8	0.375	0.022684559226035933	6.545699745416641	6.523015186190605	0.022684559226036072
98	distilbert/distilgpt2	10	violent	m9	1.0	-0.0011820793151855469	6.376449108123779	6.377631187438965	-0.0011820793151855469
99	distilbert/distilgpt2	10	weapon	m5	1.0	-0.1761915683746338	8.700104236602783	8.876295804977417	-0.1761915683746338
100	distilbert/distilgpt2	10	weapon	m6	1.0	-0.3189382553100586	12.39144515991211	12.710383415222168	-0.3189382553100586
101	distilbert/distilgpt2	10	weapon	m7	1.0	-0.1438320159912113	9.394397640228272	9.538229656219482	-0.14383201599120987
102	distilbert/distilgpt2	10	weapon	m8	0.6451612903225806	-0.027450653814500334	8.62016740922005	8.64761806303455	-0.027450653814499404
103	distilbert/distilgpt2	10	weapon	m9	0.5	0.11244463920593217	8.659900903701782	8.54745626449585	0.11244463920593262
104	distilbert/distilgpt2	1	" (from officer)"""	other	0.0	0.49509572982788086	5.570359230041504	5.075263500213623	0.49509572982788086
105	distilbert/distilgpt2	1	 damaging	 destroying	0.0	0.534052848815918	4.883899688720703	4.349846839904785	0.534052848815918
106	distilbert/distilgpt2	1	" delay)"""	other	1.0	-0.11952972412109197	10.091561317443848	10.21109104156494	-0.11952972412109197
107	distilbert/distilgpt2	1	 disturbed	" frightened & emotional distress"""	0.0	0.42621803283691406	4.87845516204834	4.452237129211426	0.42621803283691406
108	distilbert/distilgpt2	1	" felony or violent misdemeanor"""	other	0.0	0.35550975799560547	5.079545021057129	4.724035263061523	0.35550975799560547
109	distilbert/distilgpt2	1	 impeding	 interfering	0.0	0.5639991760253906	5.012683391571045	4.448684215545654	0.5639991760253906
110	distilbert/distilgpt2	1	 threatening	" assaulting and kidnapping govt official family member"""	0.0	0.5273866653442383	5.178767681121826	4.651381015777588	0.5273866653442383
111	distilbert/distilgpt2	1	" viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
112	distilbert/distilgpt2	1	"(from officer)"""	other	0.0	0.49509572982788086	5.570359230041504	5.075263500213623	0.49509572982788086
113	distilbert/distilgpt2	1	"delay)"""	other	1.0	-0.11952972412109197	10.091561317443848	10.21109104156494	-0.11952972412109197
114	distilbert/distilgpt2	1	drug	d1	0.6666666666666666	-0.007243951161702474	7.3229600588480634	7.330204010009766	-0.007243951161702178
115	distilbert/distilgpt2	1	drug	d2	0.8	-0.06195383071899414	6.585747909545899	6.647701740264893	-0.06195383071899396
116	distilbert/distilgpt2	1	drug	d3	0.75	-0.03792482614517212	6.311875820159912	6.349800646305084	-0.03792482614517212
117	distilbert/distilgpt2	1	drug	d4	0.8	-0.06267280578613281	6.504873275756836	6.567546081542969	-0.06267280578613299
118	distilbert/distilgpt2	1	"felony or violent misdemeanor"""	other	0.0	0.35550975799560547	5.079545021057129	4.724035263061523	0.35550975799560547
119	distilbert/distilgpt2	1	homicide	m1	1.0	-0.21633777618408168	7.5388463020324705	7.755184078216553	-0.21633777618408256
120	distilbert/distilgpt2	1	homicide	m2	1.0	-0.2367691993713379	8.265558242797852	8.50232744216919	-0.2367691993713379
121	distilbert/distilgpt2	1	homicide	m3	1.0	-0.15928316116333008	5.940371036529541	6.099654197692871	-0.15928316116333008
122	distilbert/distilgpt2	1	homicide	m4	1.0	-0.16361927986145064	5.878617763519287	6.042237043380737	-0.1636192798614502
123	distilbert/distilgpt2	1	homicide	m5	1.0	-0.1429743766784668	5.838254451751709	5.981228828430176	-0.1429743766784668
124	distilbert/distilgpt2	1	impeding	interfering	0.0	0.5639991760253906	5.012683391571045	4.448684215545654	0.5639991760253906
125	distilbert/distilgpt2	1	other	m5	1.0	-0.18520076458270746	7.719880617581881	7.905081382164588	-0.1852007645827074
126	distilbert/distilgpt2	1	other	m7	0.4	0.12138423919677735	4.609901857376099	4.488517618179321	0.12138423919677788
127	distilbert/distilgpt2	1	other	m8	1.0	-0.13907662304964932	5.693449453874067	5.832526076923717	-0.1390766230496494
128	distilbert/distilgpt2	1	other	m9	0.8181818181818182	-0.08637875860387613	5.471663496711037	5.558042255314914	-0.08637875860387645
129	distilbert/distilgpt2	1	property	m3	1.0	-0.1623530387878418	5.407771825790405	5.570124864578247	-0.1623530387878418
130	distilbert/distilgpt2	1	property	m5	1.0	-0.1623530387878418	5.407771825790405	5.570124864578247	-0.1623530387878418
131	distilbert/distilgpt2	1	property	m6	1.0	-0.14922881126403809	5.5053346157073975	5.6545634269714355	-0.14922881126403809
132	distilbert/distilgpt2	1	property	m7	1.0	-0.15642881393432617	5.52297846476237	5.679407278696696	-0.15642881393432617
133	distilbert/distilgpt2	1	property	m8	0.8461538461538461	-0.08630061149597171	5.129033088684082	5.215333700180054	-0.08630061149597168
134	distilbert/distilgpt2	1	property	m9	0.8888888888888888	-0.14222627215915246	5.7429935402340355	5.8852198123931885	-0.14222627215915296
135	distilbert/distilgpt2	1	sex	m2	1.0	-0.23850095272064253	6.763708472251892	7.002209424972534	-0.2385009527206421
136	distilbert/distilgpt2	1	sex	m3	1.0	-0.1835193634033203	5.452910900115967	5.636430263519287	-0.1835193634033203
137	distilbert/distilgpt2	1	sex	m4	0.0	0.3504874706268315	3.4380857944488525	3.087598323822021	0.3504874706268315
138	distilbert/distilgpt2	1	sex	m5	0.8888888888888888	-0.11954967180887834	5.1331122981177435	5.252661969926622	-0.11954967180887888
139	distilbert/distilgpt2	1	sex	m6	1.0	-0.18596860340663365	5.550810405186245	5.736779008592878	-0.18596860340663302
140	distilbert/distilgpt2	1	sex	m7	0.75	-0.04499576489130641	4.557364443937938	4.602360208829244	-0.04499576489130597
141	distilbert/distilgpt2	1	sex	m8	0.8	-0.044286704063415616	5.8966131687164305	5.9408998727798465	-0.04428670406341606
142	distilbert/distilgpt2	1	sex	m9	0.8333333333333334	-0.0742963155110677	6.280711650848389	6.355007966359456	-0.07429631551106741
143	distilbert/distilgpt2	1	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
144	distilbert/distilgpt2	1	violent	m3	0.6	0.023774814605712714	4.6885254859924315	4.664750671386718	0.023774814605713068
145	distilbert/distilgpt2	1	violent	m4	0.6666666666666666	0.028656641642252605	4.864498456319173	4.835841814676921	0.028656641642252012
146	distilbert/distilgpt2	1	violent	m5	0.5384615384615384	0.01752824049729564	5.6267805466285115	5.609252306131216	0.0175282404972954
147	distilbert/distilgpt2	1	violent	m6	0.4444444444444444	0.08742649025387232	5.539545363850063	5.452118873596191	0.08742649025387195
148	distilbert/distilgpt2	1	violent	m7	0.75	-0.04229867458343506	4.932536363601685	4.97483503818512	-0.04229867458343506
149	distilbert/distilgpt2	1	violent	m8	0.8125	-0.093110665678978	6.110902160406113	6.204012826085091	-0.09311066567897797
150	distilbert/distilgpt2	1	violent	m9	1.0	-0.13509178161621094	6.031031131744385	6.166122913360596	-0.13509178161621094
151	distilbert/distilgpt2	1	weapon	m5	1.0	-0.24192428588867188	8.353497505187988	8.59542179107666	-0.24192428588867188
152	distilbert/distilgpt2	1	weapon	m6	1.0	-0.3189382553100586	12.39144515991211	12.710383415222168	-0.3189382553100586
153	distilbert/distilgpt2	1	weapon	m7	1.0	-0.20018730163574255	9.1382474899292	9.338434791564941	-0.20018730163574183
154	distilbert/distilgpt2	1	weapon	m8	0.6774193548387096	-0.058807526865313146	8.4638027991018	8.522610325967111	-0.0588075268653121
155	distilbert/distilgpt2	1	weapon	m9	0.5	0.11244463920593217	8.659900903701782	8.54745626449585	0.11244463920593262
156	distilbert/distilgpt2	5	" (from officer)"""	other	0.0	0.49509572982788086	5.570359230041504	5.075263500213623	0.49509572982788086
157	distilbert/distilgpt2	5	 damaging	 destroying	0.0	0.534052848815918	4.883899688720703	4.349846839904785	0.534052848815918
158	distilbert/distilgpt2	5	" delay)"""	other	1.0	-0.11952972412109197	10.091561317443848	10.21109104156494	-0.11952972412109197
159	distilbert/distilgpt2	5	 disturbed	" frightened & emotional distress"""	0.0	0.42621803283691406	4.87845516204834	4.452237129211426	0.42621803283691406
160	distilbert/distilgpt2	5	" felony or violent misdemeanor"""	other	0.0	0.35550975799560547	5.079545021057129	4.724035263061523	0.35550975799560547
161	distilbert/distilgpt2	5	 impeding	 interfering	0.0	0.5639991760253906	5.012683391571045	4.448684215545654	0.5639991760253906
162	distilbert/distilgpt2	5	 threatening	" assaulting and kidnapping govt official family member"""	0.0	0.5273866653442383	5.178767681121826	4.651381015777588	0.5273866653442383
163	distilbert/distilgpt2	5	" viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
164	distilbert/distilgpt2	5	"(from officer)"""	other	0.0	0.49509572982788086	5.570359230041504	5.075263500213623	0.49509572982788086
165	distilbert/distilgpt2	5	"delay)"""	other	1.0	-0.11952972412109197	10.091561317443848	10.21109104156494	-0.11952972412109197
166	distilbert/distilgpt2	5	drug	d1	0.6666666666666666	0.03580395380655924	7.453321933746338	7.417517979939778	0.03580395380655954
167	distilbert/distilgpt2	5	drug	d2	0.8	-0.02084522247314453	6.74707145690918	6.767916679382324	-0.020845222473144354
168	distilbert/distilgpt2	5	drug	d3	0.75	0.006933629512786865	6.480929136276245	6.473995506763458	0.006933629512786865
169	distilbert/distilgpt2	5	drug	d4	0.8	-0.01391897201538086	6.705385684967041	6.7193046569824215	-0.013918972015380504
170	distilbert/distilgpt2	5	"felony or violent misdemeanor"""	other	0.0	0.35550975799560547	5.079545021057129	4.724035263061523	0.35550975799560547
171	distilbert/distilgpt2	5	homicide	m1	1.0	-0.1916359901428219	7.822042560577392	8.013678550720215	-0.19163599014282262
172	distilbert/distilgpt2	5	homicide	m2	1.0	-0.21982455253601074	8.630513429641724	8.850337982177734	-0.21982455253601074
173	distilbert/distilgpt2	5	homicide	m3	1.0	-0.1495971679687509	6.0780229568481445	6.227620124816895	-0.1495971679687509
174	distilbert/distilgpt2	5	homicide	m4	1.0	-0.1427006721496582	6.035994291305542	6.1786949634552	-0.1427006721496582
175	distilbert/distilgpt2	5	homicide	m5	1.0	-0.13642549514770508	5.960529804229736	6.096955299377441	-0.13642549514770508
176	distilbert/distilgpt2	5	impeding	interfering	0.0	0.5639991760253906	5.012683391571045	4.448684215545654	0.5639991760253906
177	distilbert/distilgpt2	5	other	m5	1.0	-0.17308726677527808	7.784828919630784	7.957916186406062	-0.17308726677527808
178	distilbert/distilgpt2	5	other	m7	0.4	0.13042964935302734	4.660637044906617	4.530207395553589	0.1304296493530277
179	distilbert/distilgpt2	5	other	m8	1.0	-0.10344336249611595	6.028221043673429	6.131664406169545	-0.10344336249611619
180	distilbert/distilgpt2	5	other	m9	0.8181818181818182	-0.05395049398595624	5.758757179433649	5.812707673419606	-0.05395049398595653
181	distilbert/distilgpt2	5	property	m3	1.0	-0.1194148063659668	5.564587116241455	5.684001922607422	-0.1194148063659668
182	distilbert/distilgpt2	5	property	m5	1.0	-0.1194148063659668	5.564587116241455	5.684001922607422	-0.1194148063659668
183	distilbert/distilgpt2	5	property	m6	1.0	-0.11298847198486328	5.747535467147827	5.86052393913269	-0.11298847198486328
184	distilbert/distilgpt2	5	property	m7	1.0	-0.12612692515055338	5.690613269805908	5.816740194956462	-0.12612692515055368
185	distilbert/distilgpt2	5	property	m8	0.8461538461538461	-0.05756313984210685	5.257802706498366	5.315365846340473	-0.057563139842106814
186	distilbert/distilgpt2	5	property	m9	0.8888888888888888	-0.1258993148803711	5.923186169730292	6.049085484610663	-0.1258993148803711
187	distilbert/distilgpt2	5	sex	m2	1.0	-0.21353721618652388	7.100403666496277	7.3139408826828	-0.21353721618652344
188	distilbert/distilgpt2	5	sex	m3	1.0	-0.1546921730041504	5.949872016906738	6.104564189910889	-0.1546921730041504
189	distilbert/distilgpt2	5	sex	m4	0.0	0.3504874706268315	3.4380857944488525	3.087598323822021	0.3504874706268315
190	distilbert/distilgpt2	5	sex	m5	0.8888888888888888	-0.08824245134989425	5.520475308100383	5.608717759450276	-0.08824245134989361
191	distilbert/distilgpt2	5	sex	m6	1.0	-0.15499986921037948	5.929503985813686	6.0845038550240655	-0.15499986921037934
192	distilbert/distilgpt2	5	sex	m7	0.75	-0.02934942642847697	4.754269460837047	4.783618887265523	-0.029349426428476377
193	distilbert/distilgpt2	5	sex	m8	0.8	-0.028084492683410643	6.13391523361206	6.1619997262954715	-0.028084492683411177
194	distilbert/distilgpt2	5	sex	m9	0.8333333333333334	-0.041334311167399086	6.580546776453654	6.621881087621053	-0.041334311167398496
195	distilbert/distilgpt2	5	"viol of inoperable pistol emgncy act of 2008"""	weapon	0.0	0.3081827163696289	7.621842384338379	7.31365966796875	0.3081827163696289
196	distilbert/distilgpt2	5	violent	m3	0.6	0.034840965270995915	4.858823966979981	4.823983001708984	0.03484096527099645
197	distilbert/distilgpt2	5	violent	m4	0.6666666666666666	0.04892031351725231	4.9260233243306475	4.8771030108133955	0.04892031351725201
198	distilbert/distilgpt2	5	violent	m5	0.5384615384615384	0.03282436957726122	5.788838276496301	5.756013906919039	0.03282436957726187
199	distilbert/distilgpt2	5	violent	m6	0.4444444444444444	0.10277746783362487	5.617848409546746	5.515070941713121	0.10277746783362485
200	distilbert/distilgpt2	5	violent	m7	0.75	-0.008609175682067649	5.27086615562439	5.2794753313064575	-0.008609175682067871
201	distilbert/distilgpt2	5	violent	m8	0.8125	-0.06993432343006137	6.258926212787628	6.3288605362176895	-0.06993432343006134
202	distilbert/distilgpt2	5	violent	m9	1.0	-0.14464569091796875	6.035851955413818	6.180497646331787	-0.14464569091796875
203	distilbert/distilgpt2	5	weapon	m5	1.0	-0.22005915641784668	8.344956159591675	8.565015316009521	-0.22005915641784668
204	distilbert/distilgpt2	5	weapon	m6	1.0	-0.3189382553100586	12.39144515991211	12.710383415222168	-0.3189382553100586
205	distilbert/distilgpt2	5	weapon	m7	1.0	-0.1833930969238285	9.101347923278809	9.284741020202636	-0.18339309692382777
206	distilbert/distilgpt2	5	weapon	m8	0.6774193548387096	-0.05109456277662704	8.46386492636896	8.514959489145587	-0.05109456277662794
207	distilbert/distilgpt2	5	weapon	m9	0.5	0.11244463920593217	8.659900903701782	8.54745626449585	0.11244463920593262
