	model	years	type	severity	acc	diff	expected	unexpected	macrodiff
23	distilbert/distilgpt2	0	other	m8	0.2727272727272727	0.049469774419610986	12.887331355701793	12.837861581282182	0.04946977441961131
24	distilbert/distilgpt2	0	other	m9	0.5	0.04020882736552849	10.811826792630283	10.771617965264754	0.040208827365528776
25	distilbert/distilgpt2	0	property	m3	1.0	-0.08340263366699308	12.171319961547852	12.254722595214844	-0.08340263366699219
26	distilbert/distilgpt2	0	property	m5	1.0	-0.08340263366699308	12.171319961547852	12.254722595214844	-0.08340263366699219
27	distilbert/distilgpt2	0	property	m6	1.0	-0.09508657455444158	12.053194046020508	12.148280620574951	-0.09508657455444336
28	distilbert/distilgpt2	0	property	m7	0.6666666666666666	-0.06819566090901574	12.098832448323568	12.167028109232584	-0.06819566090901574
29	distilbert/distilgpt2	0	property	m8	0.9230769230769231	-0.0696923916156474	11.196451040414663	11.266143432030312	-0.06969239161564822
30	distilbert/distilgpt2	0	property	m9	0.6666666666666666	0.046271748012966976	11.161591529846191	11.115319781833225	0.046271748012966185
31	distilbert/distilgpt2	0	sex	m2	0.25	0.19012212753295898	12.030797243118286	11.840675115585327	0.19012212753295898
32	distilbert/distilgpt2	0	sex	m3	1.0	-0.006524085998535156	13.079782485961914	13.08630657196045	-0.006524085998535156
33	distilbert/distilgpt2	0	sex	m4	1.0	-0.09328889846801758	4.109403133392334	4.202692031860352	-0.09328889846801758
34	distilbert/distilgpt2	0	sex	m5	0.2222222222222222	0.021880308787027798	12.146143436431885	12.124263127644857	0.021880308787027403
35	distilbert/distilgpt2	0	sex	m6	0.2857142857142857	0.042645318167550225	13.484847886221749	13.4422025680542	0.04264531816754946
36	distilbert/distilgpt2	0	sex	m7	0.4166666666666667	-0.0411950945854187	9.992203017075857	10.033398111661276	-0.0411950945854187
37	distilbert/distilgpt2	0	sex	m8	0.3	0.05460391044616664	10.761535882949829	10.706931972503662	0.05460391044616664
38	distilbert/distilgpt2	0	sex	m9	0.16666666666666666	0.11877783139546712	11.00741728146871	10.888639450073242	0.11877783139546771
39	distilbert/distilgpt2	0	"viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
40	distilbert/distilgpt2	0	violent	m3	1.0	-0.08033943176269567	9.116713428497315	9.19705286026001	-0.08033943176269531
41	distilbert/distilgpt2	0	violent	m4	1.0	-0.04752858479817649	9.613677501678467	9.661206086476644	-0.047528584798177675
42	distilbert/distilgpt2	0	violent	m5	0.8461538461538461	-0.04707417121300334	8.468247083517221	8.515321254730225	-0.04707417121300317
43	distilbert/distilgpt2	0	violent	m6	0.8333333333333334	-0.04587296644846569	7.5958678060107765	7.641740772459242	-0.04587296644846539
44	distilbert/distilgpt2	0	violent	m7	0.75	-0.031430840492248535	10.337854862213135	10.369285702705383	-0.031430840492248535
45	distilbert/distilgpt2	0	violent	m8	0.75	0.01109859347343456	10.449522972106934	10.4384243786335	0.011098593473434448
46	distilbert/distilgpt2	0	violent	m9	1.0	-0.036974906921388495	11.988140106201172	12.02511501312256	-0.036974906921388495
47	distilbert/distilgpt2	0	weapon	m5	0.5	0.29348158836364746	9.771220922470093	9.477739334106445	0.29348158836364746
48	distilbert/distilgpt2	0	weapon	m6	0.0	0.5768165588378906	7.728536128997803	7.151719570159912	0.5768165588378906
49	distilbert/distilgpt2	0	weapon	m7	0.4	0.30682382583618234	9.68343563079834	9.376611804962158	0.3068238258361813
50	distilbert/distilgpt2	0	weapon	m8	0.6129032258064516	0.15018660791458652	7.311854124069214	7.161667516154628	0.15018660791458593
51	distilbert/distilgpt2	0	weapon	m9	0.5	0.1850740909576416	5.949278116226196	5.764204025268555	0.1850740909576416
52	distilbert/distilgpt2	10	" (from officer)"""	other	1.0	-0.15278005599975586	3.7122974395751953	3.865077495574951	-0.15278005599975586
53	distilbert/distilgpt2	10	 damaging	 destroying	1.0	-0.10203003883361861	3.728261232376098	3.830291271209717	-0.10203003883361861
54	distilbert/distilgpt2	10	" delay)"""	other	1.0	-0.057352542877197266	2.700882911682129	2.758235454559326	-0.057352542877197266
55	distilbert/distilgpt2	10	 disturbed	" frightened & emotional distress"""	1.0	-0.10979032516479492	3.389862537384033	3.499652862548828	-0.10979032516479492
56	distilbert/distilgpt2	10	" felony or violent misdemeanor"""	other	1.0	-0.1689777374267578	3.570758819580078	3.739736557006836	-0.1689777374267578
57	distilbert/distilgpt2	10	 impeding	 interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
58	distilbert/distilgpt2	10	 threatening	" assaulting and kidnapping govt official family member"""	1.0	-0.1457812786102295	3.444507598876953	3.5902888774871826	-0.1457812786102295
59	distilbert/distilgpt2	10	" viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
60	distilbert/distilgpt2	10	"(from officer)"""	other	1.0	-0.15278005599975586	3.7122974395751953	3.865077495574951	-0.15278005599975586
61	distilbert/distilgpt2	10	"delay)"""	other	1.0	-0.057352542877197266	2.700882911682129	2.758235454559326	-0.057352542877197266
62	distilbert/distilgpt2	10	drug	d1	0.3333333333333333	0.19684616724650064	6.901015758514404	6.704169591267903	0.19684616724650095
63	distilbert/distilgpt2	10	drug	d2	0.2	0.21621465682983415	7.331056213378906	7.114841556549072	0.21621465682983398
64	distilbert/distilgpt2	10	drug	d3	0.25	0.1358603835105897	7.008435130119324	6.872574746608734	0.1358603835105896
65	distilbert/distilgpt2	10	drug	d4	0.2	0.19550647735595703	7.252428245544434	7.056921768188476	0.1955064773559574
66	distilbert/distilgpt2	10	"felony or violent misdemeanor"""	other	1.0	-0.1689777374267578	3.570758819580078	3.739736557006836	-0.1689777374267578
67	distilbert/distilgpt2	10	homicide	m1	0.0	0.26679697036743166	7.744132423400879	7.477335453033447	0.266796970367432
68	distilbert/distilgpt2	10	homicide	m2	0.0	0.2945687770843506	8.309953212738037	8.015384435653687	0.2945687770843506
69	distilbert/distilgpt2	10	homicide	m3	0.0	0.09133100509643555	6.872220039367676	6.78088903427124	0.09133100509643555
70	distilbert/distilgpt2	10	homicide	m4	0.0	0.13802599906921387	7.353253126144409	7.215227127075195	0.13802599906921387
71	distilbert/distilgpt2	10	homicide	m5	0.0	0.09898519515991211	6.86221170425415	6.763226509094238	0.09898519515991211
72	distilbert/distilgpt2	10	impeding	interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
73	distilbert/distilgpt2	10	other	m5	0.38461538461538464	0.2942172563993014	7.398221419407771	7.10400416300847	0.2942172563993015
74	distilbert/distilgpt2	10	other	m7	0.6	0.03209638595581046	5.770308637619019	5.738212251663208	0.03209638595581055
75	distilbert/distilgpt2	10	other	m8	0.0	0.206355008212003	8.053170767697422	7.846815759485418	0.2063550082120038
76	distilbert/distilgpt2	10	other	m9	0.22727272727272727	0.17084580118005918	7.3946545340798115	7.2238087328997524	0.1708458011800591
77	distilbert/distilgpt2	10	property	m3	0.0	0.14975619316101074	7.307953357696533	7.1581971645355225	0.14975619316101074
78	distilbert/distilgpt2	10	property	m5	0.0	0.14975619316101074	7.307953357696533	7.1581971645355225	0.14975619316101074
79	distilbert/distilgpt2	10	property	m6	0.0	0.1257336139678955	7.229243040084839	7.103509426116943	0.1257336139678955
80	distilbert/distilgpt2	10	property	m7	0.0	0.15010754267374674	7.2594553629557295	7.109347820281982	0.15010754267374704
81	distilbert/distilgpt2	10	property	m8	0.15384615384615385	0.11967783707838792	7.193743962507981	7.074066125429594	0.1196778370783873
82	distilbert/distilgpt2	10	property	m9	0.1111111111111111	0.18330605824788412	7.512246131896973	7.328940073649089	0.18330605824788382
83	distilbert/distilgpt2	10	sex	m2	0.0	0.35410237312316895	8.42025089263916	8.066148519515991	0.35410237312316895
84	distilbert/distilgpt2	10	sex	m3	0.0	0.19941425323486328	8.292291641235352	8.092877388000488	0.19941425323486328
85	distilbert/distilgpt2	10	sex	m4	1.0	-0.09328889846801758	4.109403133392334	4.202692031860352	-0.09328889846801758
86	distilbert/distilgpt2	10	sex	m5	0.1111111111111111	0.19568490982055703	8.009295516543919	7.813610606723362	0.19568490982055664
87	distilbert/distilgpt2	10	sex	m6	0.0	0.23680039814540318	8.53443786076137	8.297637462615967	0.23680039814540343
88	distilbert/distilgpt2	10	sex	m7	0.4166666666666667	0.06466899315516139	7.179053803284963	7.114384810129802	0.06466899315516095
89	distilbert/distilgpt2	10	sex	m8	0.2	0.18503246307373047	7.340959167480468	7.155926704406738	0.1850324630737301
90	distilbert/distilgpt2	10	sex	m9	0.16666666666666666	0.24135788281758597	7.8181672890981035	7.576809406280518	0.24135788281758597
91	distilbert/distilgpt2	10	"viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
92	distilbert/distilgpt2	10	violent	m3	0.4	0.031490516662597653	6.27218542098999	6.240694904327393	0.031490516662596946
93	distilbert/distilgpt2	10	violent	m4	0.3333333333333333	0.03556203842163086	6.221665859222412	6.186103820800781	0.03556203842163086
94	distilbert/distilgpt2	10	violent	m5	0.46153846153846156	0.05911438281719498	5.877430218916673	5.818315836099478	0.059114382817194944
95	distilbert/distilgpt2	10	violent	m6	0.5555555555555556	0.034795271025763616	5.423577454355028	5.388782183329265	0.03479527102576352
96	distilbert/distilgpt2	10	violent	m7	0.25	0.13101160526275635	6.909425973892212	6.778414368629456	0.13101160526275635
97	distilbert/distilgpt2	10	violent	m8	0.1875	0.13421744108200084	7.142712742090225	7.0084953010082245	0.13421744108200073
98	distilbert/distilgpt2	10	violent	m9	0.0	0.0702204704284668	6.671679496765137	6.60145902633667	0.0702204704284668
99	distilbert/distilgpt2	10	weapon	m5	0.0	0.3856589794158931	7.3708274364471436	6.98516845703125	0.38565897941589355
100	distilbert/distilgpt2	10	weapon	m6	0.0	0.5768165588378906	7.728536128997803	7.151719570159912	0.5768165588378906
101	distilbert/distilgpt2	10	weapon	m7	0.0	0.3645460128784178	7.555896282196045	7.191350269317627	0.36454601287841815
102	distilbert/distilgpt2	10	weapon	m8	0.3870967741935484	0.1893416297051215	6.133926291619578	5.9445846619144564	0.18934162970512158
103	distilbert/distilgpt2	10	weapon	m9	0.5	0.1850740909576416	5.949278116226196	5.764204025268555	0.1850740909576416
104	distilbert/distilgpt2	1	" (from officer)"""	other	1.0	-0.15278005599975586	3.7122974395751953	3.865077495574951	-0.15278005599975586
105	distilbert/distilgpt2	1	 damaging	 destroying	1.0	-0.10203003883361861	3.728261232376098	3.830291271209717	-0.10203003883361861
106	distilbert/distilgpt2	1	" delay)"""	other	1.0	-0.057352542877197266	2.700882911682129	2.758235454559326	-0.057352542877197266
107	distilbert/distilgpt2	1	 disturbed	" frightened & emotional distress"""	1.0	-0.10979032516479492	3.389862537384033	3.499652862548828	-0.10979032516479492
108	distilbert/distilgpt2	1	" felony or violent misdemeanor"""	other	1.0	-0.1689777374267578	3.570758819580078	3.739736557006836	-0.1689777374267578
109	distilbert/distilgpt2	1	 impeding	 interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
110	distilbert/distilgpt2	1	 threatening	" assaulting and kidnapping govt official family member"""	1.0	-0.1457812786102295	3.444507598876953	3.5902888774871826	-0.1457812786102295
111	distilbert/distilgpt2	1	" viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
112	distilbert/distilgpt2	1	"(from officer)"""	other	1.0	-0.15278005599975586	3.7122974395751953	3.865077495574951	-0.15278005599975586
113	distilbert/distilgpt2	1	"delay)"""	other	1.0	-0.057352542877197266	2.700882911682129	2.758235454559326	-0.057352542877197266
114	distilbert/distilgpt2	1	drug	d1	0.3333333333333333	0.10108645757039388	6.86436669031779	6.7632802327473955	0.10108645757039447
115	distilbert/distilgpt2	1	drug	d2	0.6	0.04395923614501953	7.5152280807495115	7.471268844604492	0.043959236145019176
116	distilbert/distilgpt2	1	drug	d3	0.75	-0.031010746955871582	7.077337026596069	7.108347773551941	-0.031010746955871582
117	distilbert/distilgpt2	1	drug	d4	0.6	0.031799030303955075	7.284793186187744	7.252994155883789	0.031799030303955256
118	distilbert/distilgpt2	1	"felony or violent misdemeanor"""	other	1.0	-0.1689777374267578	3.570758819580078	3.739736557006836	-0.1689777374267578
119	distilbert/distilgpt2	1	homicide	m1	0.6	0.1287088394165039	7.703787803649902	7.575078964233398	0.1287088394165039
120	distilbert/distilgpt2	1	homicide	m2	0.5	0.1803338527679439	8.233884572982788	8.053550720214844	0.18033385276794434
121	distilbert/distilgpt2	1	homicide	m3	1.0	-0.15101861953735352	7.9716105461120605	8.122629165649414	-0.15101861953735352
122	distilbert/distilgpt2	1	homicide	m4	1.0	-0.12038254737854004	8.221465826034546	8.341848373413086	-0.12038254737854004
123	distilbert/distilgpt2	1	homicide	m5	1.0	-0.12851619720458984	8.067697525024414	8.196213722229004	-0.12851619720458984
124	distilbert/distilgpt2	1	impeding	interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
125	distilbert/distilgpt2	1	other	m5	0.46153846153846156	0.22114075147188614	7.486501730405367	7.265360978933481	0.22114075147188572
126	distilbert/distilgpt2	1	other	m7	0.8	-0.07323503494262669	5.991390943527222	6.064625978469849	-0.07323503494262695
127	distilbert/distilgpt2	1	other	m8	0.7272727272727273	-0.05578704313798384	8.556300726803867	8.61208776994185	-0.05578704313798255
128	distilbert/distilgpt2	1	other	m9	0.7727272727272727	-0.021382711150429504	7.773958899758079	7.795341610908508	-0.021382711150429223
129	distilbert/distilgpt2	1	property	m3	1.0	-0.1273202896118164	7.907889366149902	8.035209655761719	-0.1273202896118164
130	distilbert/distilgpt2	1	property	m5	1.0	-0.1273202896118164	7.907889366149902	8.035209655761719	-0.1273202896118164
131	distilbert/distilgpt2	1	property	m6	1.0	-0.14820051193237305	7.967386960983276	8.11558747291565	-0.14820051193237305
132	distilbert/distilgpt2	1	property	m7	1.0	-0.09955422083536784	7.852822303771973	7.952376524607341	-0.09955422083536813
133	distilbert/distilgpt2	1	property	m8	0.9230769230769231	-0.10065819666935868	7.639543239886944	7.740201436556303	-0.10065819666935916
134	distilbert/distilgpt2	1	property	m9	0.7777777777777778	0.00015290578206340733	7.874600357479519	7.874447451697455	0.00015290578206350602
135	distilbert/distilgpt2	1	sex	m2	0.75	0.16256856918335005	8.714178800582886	8.551610231399536	0.1625685691833496
136	distilbert/distilgpt2	1	sex	m3	1.0	-0.037872314453125	8.73481273651123	8.772685050964355	-0.037872314453125
137	distilbert/distilgpt2	1	sex	m4	1.0	-0.09328889846801758	4.109403133392334	4.202692031860352	-0.09328889846801758
138	distilbert/distilgpt2	1	sex	m5	0.7777777777777778	-0.025931517283121548	8.299527645111084	8.325459162394205	-0.025931517283121153
139	distilbert/distilgpt2	1	sex	m6	0.7142857142857143	-0.004102706909179433	8.96784360068185	8.971946307591029	-0.0041027069091796875
140	distilbert/distilgpt2	1	sex	m7	0.8333333333333334	-0.07318395376205429	7.399069726467133	7.472253680229187	-0.07318395376205444
141	distilbert/distilgpt2	1	sex	m8	0.7	0.024181127548217773	7.617158365249634	7.592977237701416	0.024181127548217773
142	distilbert/distilgpt2	1	sex	m9	0.6666666666666666	0.05984663963317812	8.129212617874146	8.069365978240967	0.05984663963317871
143	distilbert/distilgpt2	1	"viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
144	distilbert/distilgpt2	1	violent	m3	1.0	-0.12707920074462892	6.652103519439697	6.779182720184326	-0.12707920074462908
145	distilbert/distilgpt2	1	violent	m4	1.0	-0.0926974614461263	6.615503311157227	6.708200772603353	-0.092697461446126
146	distilbert/distilgpt2	1	violent	m5	0.9230769230769231	-0.08316597571739787	6.239203709822434	6.322369685539832	-0.0831659757173977
147	distilbert/distilgpt2	1	violent	m6	0.9444444444444444	-0.0769076214896308	5.656966858439976	5.733874479929606	-0.0769076214896307
148	distilbert/distilgpt2	1	violent	m7	0.75	-0.07630622386932373	7.251134634017944	7.327440857887268	-0.07630622386932373
149	distilbert/distilgpt2	1	violent	m8	0.8125	-0.03160965442657471	7.484882473945618	7.516492128372192	-0.03160965442657471
150	distilbert/distilgpt2	1	violent	m9	1.0	-0.07588481903076172	7.765555381774902	7.841440200805664	-0.07588481903076172
151	distilbert/distilgpt2	1	weapon	m5	0.5	0.27428579330444336	7.518182277679443	7.243896484375	0.27428579330444336
152	distilbert/distilgpt2	1	weapon	m6	0.0	0.5768165588378906	7.728536128997803	7.151719570159912	0.5768165588378906
153	distilbert/distilgpt2	1	weapon	m7	0.4	0.2803652763366701	7.817917442321777	7.537552165985107	0.28036527633666974
154	distilbert/distilgpt2	1	weapon	m8	0.6129032258064516	0.14212489128112804	6.289444038944859	6.147319147663731	0.14212489128112793
155	distilbert/distilgpt2	1	weapon	m9	0.5	0.1850740909576416	5.949278116226196	5.764204025268555	0.1850740909576416
156	distilbert/distilgpt2	5	" (from officer)"""	other	1.0	-0.15278005599975586	3.7122974395751953	3.865077495574951	-0.15278005599975586
157	distilbert/distilgpt2	5	 damaging	 destroying	1.0	-0.10203003883361861	3.728261232376098	3.830291271209717	-0.10203003883361861
158	distilbert/distilgpt2	5	" delay)"""	other	1.0	-0.057352542877197266	2.700882911682129	2.758235454559326	-0.057352542877197266
159	distilbert/distilgpt2	5	 disturbed	" frightened & emotional distress"""	1.0	-0.10979032516479492	3.389862537384033	3.499652862548828	-0.10979032516479492
160	distilbert/distilgpt2	5	" felony or violent misdemeanor"""	other	1.0	-0.1689777374267578	3.570758819580078	3.739736557006836	-0.1689777374267578
161	distilbert/distilgpt2	5	 impeding	 interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
162	distilbert/distilgpt2	5	 threatening	" assaulting and kidnapping govt official family member"""	1.0	-0.1457812786102295	3.444507598876953	3.5902888774871826	-0.1457812786102295
163	distilbert/distilgpt2	5	" viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
164	distilbert/distilgpt2	5	"(from officer)"""	other	1.0	-0.15278005599975586	3.7122974395751953	3.865077495574951	-0.15278005599975586
165	distilbert/distilgpt2	5	"delay)"""	other	1.0	-0.057352542877197266	2.700882911682129	2.758235454559326	-0.057352542877197266
166	distilbert/distilgpt2	5	drug	d1	0.3333333333333333	0.19008048375447592	6.896022319793701	6.705941836039226	0.19008048375447562
167	distilbert/distilgpt2	5	drug	d2	0.2	0.18245210647583007	7.435505008697509	7.25305290222168	0.18245210647582955
168	distilbert/distilgpt2	5	drug	d3	0.25	0.10890311002731312	6.99963515996933	6.890732049942017	0.10890311002731323
169	distilbert/distilgpt2	5	drug	d4	0.2	0.17175807952880842	7.247008609771728	7.07525053024292	0.17175807952880806
170	distilbert/distilgpt2	5	"felony or violent misdemeanor"""	other	1.0	-0.1689777374267578	3.570758819580078	3.739736557006836	-0.1689777374267578
171	distilbert/distilgpt2	5	homicide	m1	0.2	0.2261351585388182	7.628681087493897	7.402545928955078	0.22613515853881871
172	distilbert/distilgpt2	5	homicide	m2	0.0	0.2599191665649414	8.232266664505005	7.9723474979400635	0.2599191665649414
173	distilbert/distilgpt2	5	homicide	m3	1.0	-0.027686595916748047	7.076629161834717	7.104315757751465	-0.027686595916748047
174	distilbert/distilgpt2	5	homicide	m4	0.5	0.03818225860595703	7.56884503364563	7.530662775039673	0.03818225860595703
175	distilbert/distilgpt2	5	homicide	m5	1.0	-0.0043697357177734375	7.170008182525635	7.174377918243408	-0.0043697357177734375
176	distilbert/distilgpt2	5	impeding	interfering	1.0	-0.15165448188781694	3.664314985275269	3.815969467163086	-0.15165448188781694
177	distilbert/distilgpt2	5	other	m5	0.38461538461538464	0.2870846895071175	7.458799839019775	7.171715149512658	0.2870846895071173
178	distilbert/distilgpt2	5	other	m7	0.6	0.01851587295532182	5.913389348983765	5.894873476028442	0.018515872955322976
179	distilbert/distilgpt2	5	other	m8	0.09090909090909091	0.15125049244273808	8.314801476218484	8.163550983775746	0.15125049244273825
180	distilbert/distilgpt2	5	other	m9	0.3181818181818182	0.1288968974893744	7.598695148121227	7.469798250631853	0.1288968974893736
181	distilbert/distilgpt2	5	property	m3	0.0	0.03232383728027344	7.463365316390991	7.431041479110718	0.03232383728027344
182	distilbert/distilgpt2	5	property	m5	0.0	0.03232383728027344	7.463365316390991	7.431041479110718	0.03232383728027344
183	distilbert/distilgpt2	5	property	m6	0.5	0.002918720245361328	7.540539979934692	7.537621259689331	0.002918720245361328
184	distilbert/distilgpt2	5	property	m7	0.3333333333333333	0.049471537272135414	7.430418173472087	7.380946636199951	0.04947153727213571
185	distilbert/distilgpt2	5	property	m8	0.3076923076923077	0.03745214755718525	7.319586680485652	7.282134532928467	0.03745214755718518
186	distilbert/distilgpt2	5	property	m9	0.1111111111111111	0.12964036729600675	7.534074094560411	7.404433727264404	0.12964036729600714
187	distilbert/distilgpt2	5	sex	m2	0.0	0.3025569915771489	8.695090293884277	8.392533302307129	0.30255699157714844
188	distilbert/distilgpt2	5	sex	m3	0.0	0.13685131072998047	8.671919822692871	8.53506851196289	0.13685131072998047
189	distilbert/distilgpt2	5	sex	m4	1.0	-0.09328889846801758	4.109403133392334	4.202692031860352	-0.09328889846801758
190	distilbert/distilgpt2	5	sex	m5	0.1111111111111111	0.13961474100748708	8.255320390065512	8.115705649058023	0.13961474100748816
191	distilbert/distilgpt2	5	sex	m6	0.0	0.183250427246094	8.885281017848424	8.70203059060233	0.18325042724609375
192	distilbert/distilgpt2	5	sex	m7	0.4166666666666667	0.028313457965850757	7.306447684764862	7.278134226799011	0.02831345796585083
193	distilbert/distilgpt2	5	sex	m8	0.2	0.13642930984497062	7.426068830490112	7.289639520645141	0.1364293098449707
194	distilbert/distilgpt2	5	sex	m9	0.16666666666666666	0.1983376344045006	8.063865105311075	7.865527470906575	0.19833763440450003
195	distilbert/distilgpt2	5	"viol of inoperable pistol emgncy act of 2008"""	weapon	1.0	-0.11434507369995117	3.8033604621887207	3.917705535888672	-0.11434507369995117
196	distilbert/distilgpt2	5	violent	m3	0.4	-0.02741842269897461	6.467496109008789	6.494914531707764	-0.027418422698974432
197	distilbert/distilgpt2	5	violent	m4	0.6666666666666666	-0.006777604420979817	6.285080273946126	6.291857878367106	-0.00677760442098041
198	distilbert/distilgpt2	5	violent	m5	0.6153846153846154	0.01344251632690399	6.07819337111253	6.0647508547856255	0.013442516326904297
199	distilbert/distilgpt2	5	violent	m6	0.6111111111111112	0.0019549926122028635	5.498747150103251	5.496792157491048	0.0019549926122035544
200	distilbert/distilgpt2	5	violent	m7	0.5	0.06429064273834229	7.084518074989319	7.020227432250977	0.06429064273834229
201	distilbert/distilgpt2	5	violent	m8	0.3125	0.08251675963401806	7.259594261646271	7.177077502012253	0.08251675963401794
202	distilbert/distilgpt2	5	violent	m9	0.0	0.007359981536865234	6.967357635498047	6.959997653961182	0.007359981536865234
203	distilbert/distilgpt2	5	weapon	m5	0.0	0.3579986095428467	7.256080627441406	6.89808201789856	0.3579986095428467
204	distilbert/distilgpt2	5	weapon	m6	0.0	0.5768165588378906	7.728536128997803	7.151719570159912	0.5768165588378906
205	distilbert/distilgpt2	5	weapon	m7	0.2	0.33519287109375	7.525224494934082	7.190031623840332	0.3351928710937502
206	distilbert/distilgpt2	5	weapon	m8	0.5161290322580645	0.17243824466582278	6.137833372239144	5.965395127573321	0.17243824466582325
207	distilbert/distilgpt2	5	weapon	m9	0.5	0.1850740909576416	5.949278116226196	5.764204025268555	0.1850740909576416
